# Q I_noisy Sigma_stat Sigma_total
3.120677379023153661e-03 1.212840321243856488e+04 2.712257862188466362e+01 2.712257862188466362e+01
3.132115097485591634e-03 1.201421320385220133e+04 2.682579514436875812e+01 2.682579514436875812e+01
3.143594736783709553e-03 1.178514337172402520e+04 2.640259438052516572e+01 2.640259438052516572e+01
3.155116450563231600e-03 1.169124460861988882e+04 2.613268507362371906e+01 2.613268507362371906e+01
3.166680393033002253e-03 1.156263018496792210e+04 2.582611150739621664e+01 2.582611150739621664e+01
3.178286718967072728e-03 1.136640651946333492e+04 2.544629307340343516e+01 2.544629307340343516e+01
3.189935583706759656e-03 1.123011638427745311e+04 2.513594894256832291e+01 2.513594894256832291e+01
3.201627143162726324e-03 1.110812338625979828e+04 2.484417168625757100e+01 2.484417168625757100e+01
3.213361553817072145e-03 1.097361882626663464e+04 2.454107092293895320e+01 2.454107092293895320e+01
3.225138972725426472e-03 1.088158349910393554e+04 2.428815977290680905e+01 2.428815977290680905e+01
3.236959557519041540e-03 1.070677497328124264e+04 2.394556687483649071e+01 2.394556687483649071e+01
3.248823466406922274e-03 1.058083308649146966e+04 2.366034931971013222e+01 2.366034931971013222e+01
3.260730858177918363e-03 1.045359978785754720e+04 2.337642080718723392e+01 2.337642080718723392e+01
3.272681892202872721e-03 1.029021232379344292e+04 2.305467253821172235e+01 2.305467253821172235e+01
3.284676728436742611e-03 1.021820315008919169e+04 2.283769445472586312e+01 2.283769445472586312e+01
3.296715527420741171e-03 1.009709457595934146e+04 2.256814402687156473e+01 2.256814402687156473e+01
3.308798450284487595e-03 9.961811546152111987e+03 2.228492811281667585e+01 2.228492811281667585e+01
3.320925658748167739e-03 9.865661035406221345e+03 2.204744981686249972e+01 2.204744981686249972e+01
3.333097315124683869e-03 9.774199117222404311e+03 2.181697393918148364e+01 2.181697393918148364e+01
3.345313582321848226e-03 9.593475975553230455e+03 2.148833331708183181e+01 2.148833331708183181e+01
3.357574623844552728e-03 9.506787844503838642e+03 2.126627889461055432e+01 2.126627889461055432e+01
3.369880603796946913e-03 9.427618905296692901e+03 2.105386501626963636e+01 2.105386501626963636e+01
3.382231686884655791e-03 9.309025725875588250e+03 2.079856648958077159e+01 2.079856648958077159e+01
3.394628038416970355e-03 9.171867280455810032e+03 2.052359834236269975e+01 2.052359834236269975e+01
3.407069824309061964e-03 9.119155769306995353e+03 2.034406082800757076e+01 2.034406082800757076e+01
3.419557211084205822e-03 8.961073622840003736e+03 2.004789709902837558e+01 2.004789709902837558e+01
3.432090365876010532e-03 8.868724309742208789e+03 1.982631268610462172e+01 1.982631268610462172e+01
3.444669456430642877e-03 8.749520162104132396e+03 1.957592815417297416e+01 1.957592815417297416e+01
3.457294651109095972e-03 8.672376402766505635e+03 1.937391701131783606e+01 1.937391701131783606e+01
3.469966118889416650e-03 8.544194156607636614e+03 1.911634618987061529e+01 1.911634618987061529e+01
3.482684029368989659e-03 8.448482384849834489e+03 1.889671999688416193e+01 1.889671999688416193e+01
3.495448552766794101e-03 8.314744387219612690e+03 1.863632070239606264e+01 1.863632070239606264e+01
3.508259859925686331e-03 8.250794286080599704e+03 1.845598224202858262e+01 1.845598224202858262e+01
3.521118122314684153e-03 8.142365005335064780e+03 1.822790142557151682e+01 1.822790142557151682e+01
3.534023512031268799e-03 8.062437550818416639e+03 1.803383998255723242e+01 1.803383998255723242e+01
3.546976201803670424e-03 7.943784769803372001e+03 1.779860938913461510e+01 1.779860938913461510e+01
3.559976364993207385e-03 7.887140272245919732e+03 1.763494739370311137e+01 1.763494739370311137e+01
3.573024175596577375e-03 7.819293068415670859e+03 1.746082742338657567e+01 1.746082742338657567e+01
3.586119808248209705e-03 7.718067962520395668e+03 1.725144098048316010e+01 1.725144098048316010e+01
3.599263438222591576e-03 7.602416748219298825e+03 1.702776759618795310e+01 1.702776759618795310e+01
3.612455241436613850e-03 7.529368362200433694e+03 1.685346314766395537e+01 1.685346314766395537e+01
3.625695394451928979e-03 7.436176962688142339e+03 1.665810084309475059e+01 1.665810084309475059e+01
3.638984074477314996e-03 7.386462452837270575e+03 1.651266959254254374e+01 1.651266959254254374e+01
3.652321459371034307e-03 7.303183072571005141e+03 1.633074042046916929e+01 1.633074042046916929e+01
3.665707727643239752e-03 7.221248691231850898e+03 1.615116047519773090e+01 1.615116047519773090e+01
3.679143058458332963e-03 7.149089482722035427e+03 1.598317310327688467e+01 1.598317310327688467e+01
3.692627631637390804e-03 7.082035577129133344e+03 1.582140348501047988e+01 1.582140348501047988e+01
3.706161627660554091e-03 6.980583435191656463e+03 1.562160045230547389e+01 1.562160045230547389e+01
3.719745227669450129e-03 6.925838163019096100e+03 1.547438633804533836e+01 1.547438633804533836e+01
3.733378613469614388e-03 6.840649798143813314e+03 1.529352005421009153e+01 1.529352005421009153e+01
3.747061967532929524e-03 6.779241886016676290e+03 1.513966830943917685e+01 1.513966830943917685e+01
3.760795473000051823e-03 6.698944583831435921e+03 1.496527209473961229e+01 1.496527209473961229e+01
3.774579313682887953e-03 6.619813694041985400e+03 1.479288899695010784e+01 1.479288899695010784e+01
3.788413674067026178e-03 6.560824085116900278e+03 1.464389405149774248e+01 1.464389405149774248e+01
3.802298739314232193e-03 6.447913659199462018e+03 1.443574014877021305e+01 1.443574014877021305e+01
3.816234695264911127e-03 6.386480114704651896e+03 1.428642657891998979e+01 1.428642657891998979e+01
3.830221728440599046e-03 6.290700835775255655e+03 1.410013905964356695e+01 1.410013905964356695e+01
3.844260026046459645e-03 6.236468779048761462e+03 1.396200249133155324e+01 1.396200249133155324e+01
3.858349775973789631e-03 6.159786538013637255e+03 1.380046578147417158e+01 1.380046578147417158e+01
3.872491166802537101e-03 6.123303580313342536e+03 1.368572647017543531e+01 1.368572647017543531e+01
3.886684387803811258e-03 6.071180539685429721e+03 1.355528852204048995e+01 1.355528852204048995e+01
3.900929628942441559e-03 5.986040934501074844e+03 1.338974773406101804e+01 1.338974773406101804e+01
3.915227080879488293e-03 5.935058354707583931e+03 1.326406641086504123e+01 1.326406641086504123e+01
3.929576934974825589e-03 5.879315767409887485e+03 1.313460266213123795e+01 1.313460266213123795e+01
3.943979383289680611e-03 5.802711343013386795e+03 1.298317917307768532e+01 1.298317917307768532e+01
3.958434618589214832e-03 5.735164011201318317e+03 1.284301325316416076e+01 1.284301325316416076e+01
3.972942834345100094e-03 5.715529313406390429e+03 1.275733765810389109e+01 1.275733765810389109e+01
3.987504224738112890e-03 5.645672502410502602e+03 1.261622481614868008e+01 1.261622481614868008e+01
4.002118984660716500e-03 5.575523099475071831e+03 1.247523536774660791e+01 1.247523536774660791e+01
4.016787309719700369e-03 5.544506748008796421e+03 1.237825907683086335e+01 1.237825907683086335e+01
4.031509396238760513e-03 5.464703224661574495e+03 1.222687797314882729e+01 1.222687797314882729e+01
4.046285441261163185e-03 5.416447394483417156e+03 1.211075739696804909e+01 1.211075739696804909e+01
4.061115642552359101e-03 5.373453326661202482e+03 1.200044568260120847e+01 1.200044568260120847e+01
4.076000198602636702e-03 5.307537099229050000e+03 1.186445494423529468e+01 1.186445494423529468e+01
4.090939308629779753e-03 5.254830928595883051e+03 1.174320337864896580e+01 1.174320337864896580e+01
4.105933172581738809e-03 5.178688120491780865e+03 1.159582487820538610e+01 1.159582487820538610e+01
4.120981991139285351e-03 5.128210386156013556e+03 1.147739004931099238e+01 1.147739004931099238e+01
4.136085965718735297e-03 5.092440272422912130e+03 1.137581454476004161e+01 1.137581454476004161e+01
4.151245298474602261e-03 5.021405570248664844e+03 1.123545340374092838e+01 1.123545340374092838e+01
4.166460192302339285e-03 4.977161885619205350e+03 1.112590723321862463e+01 1.112590723321862463e+01
4.181730850841035470e-03 4.921481662567932290e+03 1.100465750149579236e+01 1.100465750149579236e+01
4.197057478476144687e-03 4.874486581936911534e+03 1.089440084890647142e+01 1.089440084890647142e+01
4.212440280342222981e-03 4.809968384809512827e+03 1.076599907350333751e+01 1.076599907350333751e+01
4.227879462325677233e-03 4.764049277063332738e+03 1.065996260449052002e+01 1.065996260449052002e+01
4.243375231067503424e-03 4.728161912290993314e+03 1.056676053100884083e+01 1.056676053100884083e+01
4.258927793966083009e-03 4.682451936966413996e+03 1.046418721762690751e+01 1.046418721762690751e+01
4.274537359179924646e-03 4.648047998075559917e+03 1.037577922032639144e+01 1.037577922032639144e+01
4.290204135630479657e-03 4.599401979288448274e+03 1.027287107622175277e+01 1.027287107622175277e+01
4.305928333004921046e-03 4.536593519641988678e+03 1.015533393061289757e+01 1.015533393061289757e+01
4.321710161758955497e-03 4.506755100631797177e+03 1.007564767886916357e+01 1.007564767886916357e+01
4.337549833119637953e-03 4.448676164703600989e+03 9.965096344892176106e+00 9.965096344892176106e+00
4.353447559088200955e-03 4.401040458229414980e+03 9.866687729748020885e+00 9.866687729748020885e+00
4.369403552442895251e-03 4.398208938735656375e+03 9.818629303131437780e+00 9.818629303131437780e+00
4.385418026741819998e-03 4.355448135020224072e+03 9.725908412908237821e+00 9.725908412908237821e+00
4.401491196325814544e-03 4.299698605440529718e+03 9.618483032449848480e+00 9.618483032449848480e+00
4.417623276321286027e-03 4.262027233588182753e+03 9.530945122369804068e+00 9.530945122369804068e+00
4.433814482643125450e-03 4.224964753191751697e+03 9.443696867197493461e+00 9.443696867197493461e+00
4.450065031997577775e-03 4.179357666961040195e+03 9.346496230667277416e+00 9.346496230667277416e+00
4.466375141885144985e-03 4.141157050200011327e+03 9.257224463808672255e+00 9.257224463808672255e+00
4.482745030603500422e-03 4.080708374456431557e+03 9.142816250384672827e+00 9.142816250384672827e+00
4.499174917250413526e-03 4.066278065232558220e+03 9.079794011223610184e+00 9.079794011223610184e+00
4.515665021726662440e-03 4.013872354061006263e+03 8.974416473733690225e+00 8.974416473733690225e+00
4.532215564739011660e-03 3.963859435550947182e+03 8.872024789985001547e+00 8.872024789985001547e+00
4.548826767803128973e-03 3.924838163326404811e+03 8.782486658363914955e+00 8.782486658363914955e+00
4.565498853246579593e-03 3.879580133492972436e+03 8.686761703772942766e+00 8.686761703772942766e+00
4.582232044211789063e-03 3.848170664933666103e+03 8.607547577669830474e+00 8.607547577669830474e+00
4.599026564659028718e-03 3.820519231679931181e+03 8.533729255289008719e+00 8.533729255289008719e+00
4.615882639369415022e-03 3.767539366030577185e+03 8.432953511662413248e+00 8.432953511662413248e+00
4.632800493947926250e-03 3.725805633881841914e+03 8.346191357978245406e+00 8.346191357978245406e+00
4.649780354826397490e-03 3.720420762944459966e+03 8.301553762726811669e+00 8.301553762726811669e+00
4.666822449266587632e-03 3.675708255986188760e+03 8.214411596339081356e+00 8.214411596339081356e+00
4.683927005363183911e-03 3.625314339694021328e+03 8.122221727632881638e+00 8.122221727632881638e+00
4.701094252046886246e-03 3.604492164293036240e+03 8.064285737752042493e+00 8.064285737752042493e+00
4.718324419087451677e-03 3.583585503405812233e+03 8.007177661878074559e+00 8.007177661878074559e+00
4.735617737096776102e-03 3.544727489367597173e+03 7.930674211950399233e+00 7.930674211950399233e+00
4.752974437531981219e-03 3.512440890415873127e+03 7.861902761151637442e+00 7.861902761151637442e+00
4.770394752698514478e-03 3.490771283661916186e+03 7.805114079785670178e+00 7.805114079785670178e+00
4.787878915753242953e-03 3.454788456644199869e+03 7.732161960745250084e+00 7.732161960745250084e+00
4.805427160707602743e-03 3.427458554581949102e+03 7.668517713918477696e+00 7.668517713918477696e+00
4.823039722430697181e-03 3.402216867383662247e+03 7.606675443374543377e+00 7.606675443374543377e+00
4.840716836652472245e-03 3.369149943984245056e+03 7.535457027898338822e+00 7.535457027898338822e+00
4.858458739966851209e-03 3.346584801460983726e+03 7.475327462448460913e+00 7.475327462448460913e+00
4.876265669834908313e-03 3.308712805812486295e+03 7.397489666911360118e+00 7.397489666911360118e+00
4.894137864588044180e-03 3.281849303588527164e+03 7.331458243349141313e+00 7.331458243349141313e+00
4.912075563431182908e-03 3.239987276261960687e+03 7.248329959297098668e+00 7.248329959297098668e+00
4.930079006445955286e-03 3.214566247683715574e+03 7.183446554035016085e+00 7.183446554035016085e+00
4.948148434593940999e-03 3.181217582233815847e+03 7.109793694465571079e+00 7.109793694465571079e+00
4.966284089719861378e-03 3.145005339453244687e+03 7.033272186656451375e+00 7.033272186656451375e+00
4.984486214554843288e-03 3.114150259451163947e+03 6.963312407425894968e+00 6.963312407425894968e+00
5.002755052719656120e-03 3.083178568908863326e+03 6.894024518392107836e+00 6.894024518392107836e+00
5.021090848727970471e-03 3.046361436370164029e+03 6.819205846506398494e+00 6.819205846506398494e+00
5.039493847989635900e-03 3.020751833726497807e+03 6.758104667935186605e+00 6.758104667935186605e+00
5.057964296813961293e-03 3.004603898867003863e+03 6.708878220731070208e+00 6.708878220731070208e+00
5.076502442413020379e-03 2.967397585662540223e+03 6.637493452180247999e+00 6.637493452180247999e+00
5.095108532904936427e-03 2.942923142597358037e+03 6.581711642603773171e+00 6.581711642603773171e+00
5.113782817317244142e-03 2.926591441226647021e+03 6.536332755969472608e+00 6.536332755969472608e+00
5.132525545590174362e-03 2.897384092394257095e+03 6.477727625750447693e+00 6.477727625750447693e+00
5.151336968580041108e-03 2.873129298213960283e+03 6.425604864645448444e+00 6.425604864645448444e+00
5.170217338062577453e-03 2.844068057607998981e+03 6.368786900490294833e+00 6.368786900490294833e+00
5.189166906736308697e-03 2.832744723435616834e+03 6.332199610190999195e+00 6.332199610190999195e+00
5.208185928225935943e-03 2.811294126573488484e+03 6.284359746551634984e+00 6.284359746551634984e+00
5.227274657085733550e-03 2.794013898495470130e+03 6.240961918235290007e+00 6.240961918235290007e+00
5.246433348802941390e-03 2.759994817647734180e+03 6.178382381564024861e+00 6.178382381564024861e+00
5.265662259801211741e-03 2.742973129530457754e+03 6.134149171610001616e+00 6.134149171610001616e+00
5.284961647444008474e-03 2.711481462687014755e+03 6.072948650223787936e+00 6.072948650223787936e+00
5.304331770038081713e-03 2.706169154728762351e+03 6.040210065034393949e+00 6.040210065034393949e+00
5.323772886836907782e-03 2.687391420171234586e+03 5.991630194192228309e+00 5.991630194192228309e+00
5.343285258044162996e-03 2.648373487399599981e+03 5.919797609808404637e+00 5.919797609808404637e+00
5.362869144817206980e-03 2.620436504028294166e+03 5.859825753822716088e+00 5.859825753822716088e+00
5.382524809270580746e-03 2.604492192828866791e+03 5.812947018543718869e+00 5.812947018543718869e+00
5.402252514479498682e-03 2.563317165068270697e+03 5.737793638176557742e+00 5.737793638176557742e+00
5.422052524483402143e-03 2.542464351072005684e+03 5.685506904036087050e+00 5.685506904036087050e+00
5.441925104289453176e-03 2.526610599656818977e+03 5.639179843763633571e+00 5.639179843763633571e+00
5.461870519876116728e-03 2.491284732473593067e+03 5.571712875363854067e+00 5.571712875363854067e+00
5.481889038196703819e-03 2.465968183224263157e+03 5.516251838023791265e+00 5.516251838023791265e+00
5.501980927182942467e-03 2.452629121569125346e+03 5.475191483478035082e+00 5.475191483478035082e+00
5.522146455748572040e-03 2.406704118068816115e+03 5.398858086571286741e+00 5.398858086571286741e+00
5.542385893792940200e-03 2.408378834484620711e+03 5.377064742273328868e+00 5.377064742273328868e+00
5.562699512204599857e-03 2.375886757383667828e+03 5.318377939247074693e+00 5.318377939247074693e+00
