# Q scale_from_stat scale_from_total
# # scale_from_stat = I/sigma_stat^2
# # scale_from_total = I/sigma_total^2
2.356447733437549152e-01 2.021215647591371380e+05 1.995837884338512376e+05
2.365084443508148615e-01 2.037988611932102940e+05 2.014134144511970517e+05
2.373752808327457831e-01 2.061579313365896523e+05 2.061579313365896523e+05
2.382452943914546983e-01 2.064370528632565984e+05 2.064370528632565984e+05
2.391184966713719717e-01 2.080350084995430661e+05 2.077294489078602055e+05
2.399948993596062452e-01 2.086832150246760575e+05 2.086832150246760575e+05
2.408745141861010075e-01 2.093346350719937182e+05 2.060686526565543027e+05
2.417573529237918295e-01 2.080313708443851501e+05 2.076267464811661048e+05
2.426434273887630722e-01 2.083285828485227539e+05 2.045693844074657827e+05
2.435327494404073978e-01 2.072669079974976485e+05 2.072669079974976485e+05
2.444253309815835606e-01 2.058113390386159590e+05 2.058113390386159590e+05
2.453211839587761678e-01 2.050173847126658075e+05 2.046393312206631817e+05
2.462203203622546910e-01 2.032810200392985425e+05 2.019813447746813181e+05
2.471227522262352816e-01 2.013927274266725872e+05 2.005263485872079327e+05
2.480284916290410036e-01 2.006117694988371804e+05 2.006117694988371804e+05
2.489375506932638149e-01 1.989707405320327671e+05 1.989707405320327671e+05
2.498499415859259942e-01 1.971086051896365534e+05 1.971086051896365534e+05
2.507656765186443981e-01 1.963700072867893032e+05 1.852114703527823149e+05
2.516847677477928591e-01 1.954780815201192454e+05 1.936397090632552281e+05
2.526072275746668594e-01 1.942880289731574885e+05 1.897024980360697955e+05
2.535330683456470946e-01 1.924159646613733494e+05 1.924159646613733494e+05
2.544623024523660626e-01 1.914470974223623343e+05 1.893990643644165539e+05
2.553949423318732648e-01 1.913102927544122213e+05 1.913102927544122213e+05
2.563310004668019615e-01 1.911556499869007384e+05 1.911556499869007384e+05
2.572704893855351505e-01 1.916724712588462280e+05 1.873294990809338051e+05
2.582134216623748757e-01 1.920097797626582615e+05 1.920097797626582615e+05
2.591598099177095937e-01 1.944052831431109807e+05 1.897587102396279224e+05
2.601096668181833715e-01 1.943542623835167324e+05 1.943542623835167324e+05
2.610630050768646959e-01 1.967470351019500813e+05 1.965503914341115742e+05
2.620198374534178365e-01 1.965192018195742858e+05 1.957652490020835830e+05
2.629801767542728208e-01 1.969738341974924551e+05 1.969738341974924551e+05
2.639440358327973524e-01 1.965742856232619670e+05 1.965742856232619670e+05
2.649114275894676185e-01 1.966705491894871229e+05 1.920711667859666341e+05
2.658823649720426507e-01 1.956880624165094632e+05 1.956880624165094632e+05
2.668568609757367427e-01 1.947415917937958147e+05 1.947415917937958147e+05
2.678349286433935328e-01 1.938120992945661128e+05 1.904539782876918325e+05
2.688165810656596988e-01 1.926311314920108125e+05 1.884639687965712510e+05
2.698018313811619828e-01 1.918262683833608462e+05 1.905814387583705538e+05
2.707906927766814964e-01 1.910111102037515957e+05 1.871676997368975717e+05
2.717831784873311896e-01 1.898507623757367255e+05 1.824274618970144656e+05
2.727793017967316547e-01 1.890855719379418297e+05 1.890855719379418297e+05
2.737790760371906496e-01 1.880903408979359083e+05 1.880903408979359083e+05
2.747825145898805110e-01 1.873783026799704821e+05 1.873783026799704821e+05
2.757896308850172895e-01 1.864010129741595301e+05 1.864010129741595301e+05
2.768004384020409936e-01 1.851714269998844538e+05 1.840525457409408118e+05
2.778149506697948912e-01 1.849124643038892827e+05 1.849124643038892827e+05
2.788331812667080856e-01 1.836006227726355137e+05 1.836006227726355137e+05
2.798551438209763709e-01 1.835155327181809116e+05 1.825191817313402134e+05
2.808808520107448636e-01 1.839791714963148406e+05 1.839791714963148406e+05
2.819103195642903570e-01 1.842677775126731140e+05 1.842677775126731140e+05
2.829435602602063948e-01 1.858040822311846714e+05 1.858040822311846714e+05
2.839805879275867917e-01 1.864368075761428918e+05 1.864368075761428918e+05
2.850214164462112065e-01 1.878360744061830919e+05 1.878360744061830919e+05
2.860660597467297173e-01 1.881606362300289038e+05 1.869474881779715361e+05
2.871145318108510036e-01 1.884914244773833780e+05 1.864432076964782318e+05
2.881668466715285315e-01 1.886841835317925434e+05 1.843180164668429934e+05
2.892230184131486803e-01 1.882140363277849101e+05 1.878935452468997391e+05
2.902830611717182041e-01 1.875977616532632674e+05 1.856807411139472388e+05
2.913469891350551899e-01 1.868355421203895239e+05 1.844847807825039781e+05
2.924148165429776847e-01 1.861023585581648804e+05 1.844986153604944120e+05
2.934865576874951532e-01 1.857658604711231601e+05 1.857658604711231601e+05
2.945622269129982151e-01 1.852066976022075396e+05 1.844952947473535896e+05
2.956418386164525458e-01 1.840093688166853390e+05 1.816684885498364456e+05
2.967254072475906113e-01 1.835977367825196125e+05 1.797261773247710371e+05
2.978129473091052359e-01 1.830591021102464292e+05 1.830591021102464292e+05
2.989044733568428924e-01 1.821453846647971368e+05 1.820099247013142449e+05
2.999999999999999334e-01 1.819812756443388935e+05 1.819812756443388935e+05
