# Q counts scale_i
# # counts ~ Poisson(I_sys*scale_i)
2.373752808327457831e-01 3.652000000000000000e+03 2.017219868229051935e+05
2.382452943914546983e-01 3.819000000000000000e+03 2.019876437344448059e+05
2.391184966713719717e-01 3.755000000000000000e+03 2.035693440252070141e+05
2.399948993596062452e-01 3.775000000000000000e+03 2.041991544228738057e+05
2.408745141861010075e-01 3.837000000000000000e+03 2.048329326297843363e+05
2.417573529237918295e-01 3.710000000000000000e+03 2.035168915180063341e+05
2.426434273887630722e-01 3.736000000000000000e+03 2.038051804119945446e+05
2.435327494404073978e-01 3.695000000000000000e+03 2.027422883908522199e+05
2.444253309815835606e-01 3.645000000000000000e+03 2.012921440878523572e+05
2.453211839587761678e-01 3.604000000000000000e+03 2.005080445044934750e+05
2.462203203622546910e-01 3.547000000000000000e+03 1.987858354310682334e+05
2.471227522262352816e-01 3.551000000000000000e+03 1.969128040887362731e+05
2.480284916290410036e-01 3.417000000000000000e+03 1.961462977232967096e+05
2.489375506932638149e-01 3.407000000000000000e+03 1.945170626790234819e+05
2.498499415859259942e-01 3.351000000000000000e+03 1.926624214403352526e+05
2.507656765186443981e-01 3.363000000000000000e+03 1.919278555198131653e+05
2.516847677477928591e-01 3.207000000000000000e+03 1.910352155128123995e+05
2.526072275746668594e-01 3.190000000000000000e+03 1.898399363295859948e+05
2.535330683456470946e-01 3.230000000000000000e+03 1.879590331766916206e+05
2.544623024523660626e-01 3.116000000000000000e+03 1.869805123420240707e+05
2.553949423318732648e-01 3.079000000000000000e+03 1.868337224170654372e+05
2.563310004668019615e-01 3.057000000000000000e+03 1.866695185292114911e+05
2.572704893855351505e-01 3.176000000000000000e+03 1.871779770031426742e+05
2.582134216623748757e-01 3.119000000000000000e+03 1.875095892783561721e+05
2.591598099177095937e-01 3.257000000000000000e+03 1.899005875022181426e+05
2.601096668181833715e-01 3.360000000000000000e+03 1.898517567114724370e+05
2.610630050768646959e-01 3.317000000000000000e+03 1.922486278455957363e+05
2.620198374534178365e-01 3.296000000000000000e+03 1.920306998408386135e+05
2.629801767542728208e-01 3.240000000000000000e+03 1.924968605257306481e+05
2.639440358327973524e-01 3.421000000000000000e+03 1.921090446126111783e+05
2.649114275894676185e-01 3.279000000000000000e+03 1.922155134525579051e+05
2.658823649720426507e-01 3.321000000000000000e+03 1.912391712281872460e+05
2.668568609757367427e-01 3.268000000000000000e+03 1.902945535008095030e+05
2.678349286433935328e-01 3.261000000000000000e+03 1.893626349710386712e+05
2.688165810656596988e-01 3.182000000000000000e+03 1.881754123026130255e+05
2.698018313811619828e-01 3.132000000000000000e+03 1.873621930737735820e+05
2.707906927766814964e-01 3.116000000000000000e+03 1.865376363122273178e+05
2.717831784873311896e-01 3.163000000000000000e+03 1.853684751846886647e+05
2.727793017967316547e-01 3.045000000000000000e+03 1.845962685046145343e+05
2.737790760371906496e-01 3.067000000000000000e+03 1.835969484172457305e+05
2.747825145898805110e-01 2.925000000000000000e+03 1.828837753248930967e+05
2.757896308850172895e-01 2.958000000000000000e+03 1.819086825879661483e+05
2.768004384020409936e-01 2.974000000000000000e+03 1.806839057321639557e+05
2.778149506697948912e-01 2.860000000000000000e+03 1.804306530865043460e+05
2.788331812667080856e-01 2.912000000000000000e+03 1.791253273517600028e+05
2.798551438209763709e-01 2.863000000000000000e+03 1.790461624587654078e+05
2.808808520107448636e-01 2.879000000000000000e+03 1.795150138284793356e+05
2.819103195642903570e-01 2.886000000000000000e+03 1.798070093570736353e+05
2.829435602602063948e-01 2.886000000000000000e+03 1.813454872162541724e+05
2.839805879275867917e-01 3.073000000000000000e+03 1.819767127454798610e+05
2.850214164462112065e-01 2.965000000000000000e+03 1.833721446619610942e+05
2.860660597467297173e-01 3.005000000000000000e+03 1.836899093473424437e+05
2.871145318108510036e-01 3.007000000000000000e+03 1.840129673464598309e+05
2.881668466715285315e-01 3.055000000000000000e+03 1.841984684393841890e+05
2.892230184131486803e-01 2.982000000000000000e+03 1.837233496919329336e+05
2.902830611717182041e-01 2.974000000000000000e+03 1.831051728306615551e+05
2.913469891350551899e-01 2.948000000000000000e+03 1.823443106517984124e+05
2.924148165429776847e-01 2.914000000000000000e+03 1.816151273781527998e+05
2.934865576874951532e-01 3.036000000000000000e+03 1.812842397229383641e+05
2.945622269129982151e-01 2.858000000000000000e+03 1.807315471283555380e+05
2.956418386164525458e-01 2.860000000000000000e+03 1.795399546979060397e+05
2.967254072475906113e-01 2.947000000000000000e+03 1.791326659726373327e+05
2.978129473091052359e-01 3.000000000000000000e+03 1.785961452861534781e+05
2.989044733568428924e-01 2.875000000000000000e+03 1.776818100247483235e+05
2.999999999999999334e-01 2.762000000000000000e+03 1.775155217192459968e+05
