# Q scale_from_stat scale_from_total
# # scale_from_stat = I/sigma_stat^2
# # scale_from_total = I/sigma_total^2
2.356447733437549152e-01 1.976926730348465499e+05 1.925849580122848856e+05
2.365084443508148615e-01 1.993690151084801473e+05 1.942931936784401187e+05
2.373752808327457831e-01 2.017219868229052518e+05 2.002498702676381217e+05
2.382452943914546983e-01 2.019876437344448350e+05 2.019876437344448350e+05
2.391184966713719717e-01 2.035693440252070432e+05 2.035693440252070432e+05
2.399948993596062452e-01 2.041991544228738057e+05 2.041991544228738057e+05
2.408745141861010075e-01 2.048329326297843363e+05 2.048329326297843363e+05
2.417573529237918295e-01 2.035168915180063341e+05 2.016343966722038749e+05
2.426434273887630722e-01 2.038051804119945737e+05 2.027599783196925709e+05
2.435327494404073978e-01 2.027422883908522781e+05 2.015871380569782341e+05
2.444253309815835606e-01 2.012921440878523572e+05 2.002932186423290113e+05
2.453211839587761678e-01 2.005080445044935041e+05 1.988153899185519549e+05
2.462203203622546910e-01 1.987858354310682043e+05 1.973676236380044138e+05
2.471227522262352816e-01 1.969128040887362440e+05 1.969128040887362440e+05
2.480284916290410036e-01 1.961462977232967096e+05 1.926946004583045724e+05
2.489375506932638149e-01 1.945170626790234819e+05 1.937410854116478004e+05
2.498499415859259942e-01 1.926624214403352235e+05 1.923922289270892215e+05
2.507656765186443981e-01 1.919278555198131944e+05 1.919278555198131944e+05
2.516847677477928591e-01 1.910352155128124286e+05 1.856940407889327616e+05
2.526072275746668594e-01 1.898399363295859657e+05 1.858733674289959017e+05
2.535330683456470946e-01 1.879590331766916497e+05 1.879590331766916497e+05
2.544623024523660626e-01 1.869805123420240998e+05 1.843396504476351838e+05
2.553949423318732648e-01 1.868337224170654663e+05 1.822939484446662245e+05
2.563310004668019615e-01 1.866695185292114620e+05 1.811507154369970958e+05
2.572704893855351505e-01 1.871779770031426451e+05 1.871779770031426451e+05
2.582134216623748757e-01 1.875095892783562012e+05 1.839962260444082494e+05
2.591598099177095937e-01 1.899005875022182299e+05 1.897166442993567034e+05
2.601096668181833715e-01 1.898517567114724370e+05 1.898517567114724370e+05
2.610630050768646959e-01 1.922486278455957363e+05 1.908503417835838045e+05
2.620198374534178365e-01 1.920306998408386135e+05 1.898574189848489186e+05
2.629801767542728208e-01 1.924968605257306481e+05 1.861794390827075986e+05
2.639440358327973524e-01 1.921090446126111783e+05 1.921090446126111783e+05
2.649114275894676185e-01 1.922155134525578469e+05 1.886964582032315084e+05
2.658823649720426507e-01 1.912391712281872169e+05 1.912391712281872169e+05
2.668568609757367427e-01 1.902945535008095030e+05 1.899630554873702640e+05
2.678349286433935328e-01 1.893626349710387003e+05 1.893626349710387003e+05
2.688165810656596988e-01 1.881754123026129673e+05 1.870481883717366436e+05
2.698018313811619828e-01 1.873621930737736402e+05 1.849085507413804007e+05
2.707906927766814964e-01 1.865376363122272887e+05 1.847775299500386172e+05
2.717831784873311896e-01 1.853684751846886356e+05 1.853684751846886356e+05
2.727793017967316547e-01 1.845962685046145925e+05 1.824671619718972652e+05
2.737790760371906496e-01 1.835969484172457014e+05 1.835969484172457014e+05
2.747825145898805110e-01 1.828837753248930967e+05 1.769183083315393305e+05
2.757896308850172895e-01 1.819086825879661774e+05 1.798737364950985357e+05
2.768004384020409936e-01 1.806839057321639848e+05 1.806839057321639848e+05
2.778149506697948912e-01 1.804306530865043169e+05 1.753396133199218602e+05
2.788331812667080856e-01 1.791253273517600028e+05 1.791253273517600028e+05
2.798551438209763709e-01 1.790461624587653787e+05 1.768812494173160521e+05
2.808808520107448636e-01 1.795150138284793065e+05 1.774050512241176621e+05
2.819103195642903570e-01 1.798070093570736644e+05 1.775475011895549833e+05
2.829435602602063948e-01 1.813454872162541433e+05 1.760407072547875578e+05
2.839805879275867917e-01 1.819767127454798028e+05 1.819767127454798028e+05
2.850214164462112065e-01 1.833721446619610360e+05 1.788598807327972609e+05
2.860660597467297173e-01 1.836899093473424437e+05 1.809591131401941529e+05
2.871145318108510036e-01 1.840129673464598600e+05 1.807615058585770021e+05
2.881668466715285315e-01 1.841984684393842181e+05 1.834619301733155153e+05
2.892230184131486803e-01 1.837233496919329627e+05 1.795413692496457952e+05
2.902830611717182041e-01 1.831051728306615842e+05 1.796644781203027815e+05
2.913469891350551899e-01 1.823443106517984124e+05 1.788372030312671268e+05
2.924148165429776847e-01 1.816151273781527707e+05 1.774846565430708288e+05
2.934865576874951532e-01 1.812842397229383641e+05 1.812842397229383641e+05
2.945622269129982151e-01 1.807315471283555671e+05 1.749251811463938211e+05
2.956418386164525458e-01 1.795399546979060688e+05 1.762097746093797032e+05
2.967254072475906113e-01 1.791326659726373618e+05 1.791326659726373618e+05
2.978129473091052359e-01 1.785961452861534490e+05 1.785961452861534490e+05
2.989044733568428924e-01 1.776818100247483235e+05 1.776818100247483235e+05
2.999999999999999334e-01 1.775155217192460259e+05 1.721131088397241547e+05
