# Q I_noisy Sigma_stat Sigma_total
3.260730858177918363e-03 1.670539025982441444e+03 3.736877796170584798e+00 3.736877796170584798e+00
3.272681892202872721e-03 1.653511810516831247e+03 3.697364809914386541e+00 3.697364809914386541e+00
3.284676728436742611e-03 1.631387636133956676e+03 3.652526166683601971e+00 3.652526166683601971e+00
3.296715527420741171e-03 1.613930679688801547e+03 3.613260536704786308e+00 3.613260536704786308e+00
3.308798450284487595e-03 1.594342016337566747e+03 3.571930778496664960e+00 3.571930778496664960e+00
3.320925658748167739e-03 1.587421100098872557e+03 3.545064409421197826e+00 3.545064409421197826e+00
3.333097315124683869e-03 1.565251611673261323e+03 3.501409849757307402e+00 3.501409849757307402e+00
3.345313582321848226e-03 1.549383432020779537e+03 3.465029142867504852e+00 3.465029142867504852e+00
3.357574623844552728e-03 1.535574070750410783e+03 3.431152750377654215e+00 3.431152750377654215e+00
3.369880603796946913e-03 1.518334311626568706e+03 3.393622828376559486e+00 3.393622828376559486e+00
3.382231686884655791e-03 1.495323271015323144e+03 3.349797009973782824e+00 3.349797009973782824e+00
3.394628038416970355e-03 1.490655615486423358e+03 3.326635357433512130e+00 3.326635357433512130e+00
3.407069824309061964e-03 1.459487712595181847e+03 3.273982665132847636e+00 3.273982665132847636e+00
3.419557211084205822e-03 1.454252700665098018e+03 3.250499832162086822e+00 3.250499832162086822e+00
3.432090365876010532e-03 1.437211186875129670e+03 3.213959038884546260e+00 3.213959038884546260e+00
3.444669456430642877e-03 1.424123096892476724e+03 3.182010694140611218e+00 3.182010694140611218e+00
3.457294651109095972e-03 1.402723674587142568e+03 3.140962329568294908e+00 3.140962329568294908e+00
3.469966118889416650e-03 1.391994883898615399e+03 3.112066178440609399e+00 3.112066178440609399e+00
3.482684029368989659e-03 1.378979785789194011e+03 3.080851841882891406e+00 3.080851841882891406e+00
3.495448552766794101e-03 1.364372413094820331e+03 3.048125450341587328e+00 3.048125450341587328e+00
3.508259859925686331e-03 1.345192443134739506e+03 3.010577154174297387e+00 3.010577154174297387e+00
3.521118122314684153e-03 1.329609867922746162e+03 2.977358719760461181e+00 2.977358719760461181e+00
3.534023512031268799e-03 1.322786090826498821e+03 2.954259747817654436e+00 2.954259747817654436e+00
3.546976201803670424e-03 1.301200045276767241e+03 2.914984073612691073e+00 2.914984073612691073e+00
3.559976364993207385e-03 1.295381013427164135e+03 2.893675000151186172e+00 2.893675000151186172e+00
3.573024175596577375e-03 1.278683884704591719e+03 2.860525923463138387e+00 2.860525923463138387e+00
3.586119808248209705e-03 1.266525531253069857e+03 2.832759628949871100e+00 2.832759628949871100e+00
3.599263438222591576e-03 1.260542149709608111e+03 2.812176307993063951e+00 2.812176307993063951e+00
3.612455241436613850e-03 1.238604472444880230e+03 2.774024955518204383e+00 2.774024955518204383e+00
3.625695394451928979e-03 1.231435269818763118e+03 2.752609728338993200e+00 2.752609728338993200e+00
3.638984074477314996e-03 1.217170673542343593e+03 2.723447182631079766e+00 2.723447182631079766e+00
3.652321459371034307e-03 1.209415011524837837e+03 2.701714785226881244e+00 2.701714785226881244e+00
3.665707727643239752e-03 1.193507410126490413e+03 2.670988224733527261e+00 2.670988224733527261e+00
3.679143058458332963e-03 1.183415814368211613e+03 2.646853383876329957e+00 2.646853383876329957e+00
3.692627631637390804e-03 1.171566917730054456e+03 2.620817352402291522e+00 2.620817352402291522e+00
3.706161627660554091e-03 1.161023074771472920e+03 2.596288791755512637e+00 2.596288791755512637e+00
3.719745227669450129e-03 1.151349539380516489e+03 2.572772655311096113e+00 2.572772655311096113e+00
3.733378613469614388e-03 1.140626980673896696e+03 2.548125352630505436e+00 2.548125352630505436e+00
3.747061967532929524e-03 1.120538069369498317e+03 2.513048961285068827e+00 2.513048961285068827e+00
3.760795473000051823e-03 1.112840992036323314e+03 2.491916666649995449e+00 2.491916666649995449e+00
3.774579313682887953e-03 1.110188442728896234e+03 2.476507969029707823e+00 2.476507969029707823e+00
3.788413674067026178e-03 1.094229289381875560e+03 2.446361342816356643e+00 2.446361342816356643e+00
3.802298739314232193e-03 1.081934393623310825e+03 2.420465169989346244e+00 2.420465169989346244e+00
3.816234695264911127e-03 1.074275813346539053e+03 2.399946808886718852e+00 2.399946808886718852e+00
3.830221728440599046e-03 1.063118115716302100e+03 2.375743741458883562e+00 2.375743741458883562e+00
3.844260026046459645e-03 1.053372093241919174e+03 2.353370941553027951e+00 2.353370941553027951e+00
3.858349775973789631e-03 1.043662731257862788e+03 2.331312440837705502e+00 2.331312440837705502e+00
3.872491166802537101e-03 1.032211589326039984e+03 2.307593433894177259e+00 2.307593433894177259e+00
3.886684387803811258e-03 1.020477209433473945e+03 2.283844219326974567e+00 2.283844219326974567e+00
3.900929628942441559e-03 1.015387062904419281e+03 2.267805725201615274e+00 2.267805725201615274e+00
3.915227080879488293e-03 1.004116042723204828e+03 2.245125800392663518e+00 2.245125800392663518e+00
3.929576934974825589e-03 9.964857759854264714e+02 2.226757448198990463e+00 2.226757448198990463e+00
3.943979383289680611e-03 9.861398116870956301e+02 2.205566447392544926e+00 2.205566447392544926e+00
3.958434618589214832e-03 9.775325551297283937e+02 2.186496226568673151e+00 2.186496226568673151e+00
3.972942834345100094e-03 9.706137433067146958e+02 2.169452752400907514e+00 2.169452752400907514e+00
3.987504224738112890e-03 9.554671610365278411e+02 2.143299961725388059e+00 2.143299961725388059e+00
4.002118984660716500e-03 9.526406377293848209e+02 2.131005808083169306e+00 2.131005808083169306e+00
4.016787309719700369e-03 9.451324527463236791e+02 2.113496657594894579e+00 2.113496657594894579e+00
4.031509396238760513e-03 9.348885165935959094e+02 2.092929674854337563e+00 2.092929674854337563e+00
4.046285441261163185e-03 9.292776216837277161e+02 2.077528046390508809e+00 2.077528046390508809e+00
4.061115642552359101e-03 9.169213574359781660e+02 2.054550669004824304e+00 2.054550669004824304e+00
4.076000198602636702e-03 9.116024273110493823e+02 2.039419859811793856e+00 2.039419859811793856e+00
4.090939308629779753e-03 9.037211242618645883e+02 2.021398487139625555e+00 2.021398487139625555e+00
4.105933172581738809e-03 8.996198951432899094e+02 2.007595047562817037e+00 2.007595047562817037e+00
4.120981991139285351e-03 8.873386002520128386e+02 1.984675437919450891e+00 1.984675437919450891e+00
4.136085965718735297e-03 8.788877044615774139e+02 1.966088416979912878e+00 1.966088416979912878e+00
4.151245298474602261e-03 8.694080633752403173e+02 1.946441382818517640e+00 1.946441382818517640e+00
4.166460192302339285e-03 8.624758183446627982e+02 1.929775528043638610e+00 1.929775528043638610e+00
4.181730850841035470e-03 8.532930985989091823e+02 1.910760500923625260e+00 1.910760500923625260e+00
4.197057478476144687e-03 8.442332140769602802e+02 1.892086482920435575e+00 1.892086482920435575e+00
4.212440280342222981e-03 8.409772246212316986e+02 1.880143846342691383e+00 1.880143846342691383e+00
4.227879462325677233e-03 8.350482128257443719e+02 1.865462538435384898e+00 1.865462538435384898e+00
4.243375231067503424e-03 8.256996615495405649e+02 1.847225934799596070e+00 1.847225934799596070e+00
4.258927793966083009e-03 8.218419668550369579e+02 1.835392530607510064e+00 1.835392530607510064e+00
4.274537359179924646e-03 8.143964289225441462e+02 1.819804182898114631e+00 1.819804182898114631e+00
4.290204135630479657e-03 8.061034470511790460e+02 1.803498813014360103e+00 1.803498813014360103e+00
4.305928333004921046e-03 8.021394572497241597e+02 1.792232003498447357e+00 1.792232003498447357e+00
4.321710161758955497e-03 7.937430469430252060e+02 1.776169374240980314e+00 1.776169374240980314e+00
4.337549833119637953e-03 7.897385077550634378e+02 1.765132500279130712e+00 1.765132500279130712e+00
4.353447559088200955e-03 7.827768099947636529e+02 1.750858737893130401e+00 1.750858737893130401e+00
4.369403552442895251e-03 7.759286708350828121e+02 1.736736436292814600e+00 1.736736436292814600e+00
4.385418026741819998e-03 7.733007728702883696e+02 1.727318792929539271e+00 1.727318792929539271e+00
4.401491196325814544e-03 7.643493229244508029e+02 1.710784467869689740e+00 1.710784467869689740e+00
4.417623276321286027e-03 7.595390043824287432e+02 1.698809849017049345e+00 1.698809849017049345e+00
4.433814482643125450e-03 7.548890893007429668e+02 1.686929317598490519e+00 1.686929317598490519e+00
4.450065031997577775e-03 7.469879599803045949e+02 1.671327315975002392e+00 1.671327315975002392e+00
4.466375141885144985e-03 7.420581996825551414e+02 1.658969110309796768e+00 1.658969110309796768e+00
4.482745030603500422e-03 7.356168378631853102e+02 1.644860470049162471e+00 1.644860470049162471e+00
4.499174917250413526e-03 7.313094257991767790e+02 1.633103313184550709e+00 1.633103313184550709e+00
4.515665021726662440e-03 7.222668388156580477e+02 1.616056185791297839e+00 1.616056185791297839e+00
4.532215564739011660e-03 7.167438603867113898e+02 1.602984573862619389e+00 1.602984573862619389e+00
4.548826767803128973e-03 7.103216251064816333e+02 1.588990981904536914e+00 1.588990981904536914e+00
4.565498853246579593e-03 7.062000245772973130e+02 1.577695913436856667e+00 1.577695913436856667e+00
4.582232044211789063e-03 6.958214620033011215e+02 1.559569485931923571e+00 1.559569485931923571e+00
4.599026564659028718e-03 6.942483992733313016e+02 1.551498635188168551e+00 1.551498635188168551e+00
4.615882639369415022e-03 6.859683900340029368e+02 1.536154836768192755e+00 1.536154836768192755e+00
4.632800493947926250e-03 6.828197323389204030e+02 1.526800802177347816e+00 1.526800802177347816e+00
4.649780354826397490e-03 6.767248058451664292e+02 1.514407100527475070e+00 1.514407100527475070e+00
4.666822449266587632e-03 6.719769921876310264e+02 1.503770920100997444e+00 1.503770920100997444e+00
4.683927005363183911e-03 6.700871916935445824e+02 1.496561976421861173e+00 1.496561976421861173e+00
4.701094252046886246e-03 6.640662104103905676e+02 1.484938024395490386e+00 1.484938024395490386e+00
4.718324419087451677e-03 6.632489576175038337e+02 1.479287613907070531e+00 1.479287613907070531e+00
4.735617737096776102e-03 6.555166075908081211e+02 1.466028941060802282e+00 1.466028941060802282e+00
4.752974437531981219e-03 6.533155441921223883e+02 1.459009843102263781e+00 1.459009843102263781e+00
4.770394752698514478e-03 6.458570064688309458e+02 1.446122895126158436e+00 1.446122895126158436e+00
4.787878915753242953e-03 6.404814303957356287e+02 1.435523080097279580e+00 1.435523080097279580e+00
4.805427160707602743e-03 6.383850795243059792e+02 1.428515630954656501e+00 1.428515630954656501e+00
4.823039722430697181e-03 6.366833395030887459e+02 1.421834242611035304e+00 1.421834242611035304e+00
4.840716836652472245e-03 6.324090802751425144e+02 1.412148169440599066e+00 1.412148169440599066e+00
4.858458739966851209e-03 6.249443774070010704e+02 1.398761566310837257e+00 1.398761566310837257e+00
4.876265669834908313e-03 6.212224948502198458e+02 1.389432705931866519e+00 1.389432705931866519e+00
4.894137864588044180e-03 6.150597535256248420e+02 1.377265630727337653e+00 1.377265630727337653e+00
4.912075563431182908e-03 6.131951614430433892e+02 1.369828238679613897e+00 1.369828238679613897e+00
4.930079006445955286e-03 6.072894708461190021e+02 1.357831916623183366e+00 1.357831916623183366e+00
4.948148434593940999e-03 6.031823850648031566e+02 1.347847325739859770e+00 1.347847325739859770e+00
4.966284089719861378e-03 5.978153052771439206e+02 1.336501749376375114e+00 1.336501749376375114e+00
4.984486214554843288e-03 5.908302152540485395e+02 1.323437999138516785e+00 1.323437999138516785e+00
5.002755052719656120e-03 5.878596433692516712e+02 1.315003786536007135e+00 1.315003786536007135e+00
5.021090848727970471e-03 5.837388533458532720e+02 1.305459270181124953e+00 1.305459270181124953e+00
5.039493847989635900e-03 5.807534677212141787e+02 1.297394974732989592e+00 1.297394974732989592e+00
5.057964296813961293e-03 5.764831963786843971e+02 1.288131711817310343e+00 1.288131711817310343e+00
5.076502442413020379e-03 5.715750544503879382e+02 1.278406711280388075e+00 1.278406711280388075e+00
5.095108532904936427e-03 5.696695754078474465e+02 1.272290884302816449e+00 1.272290884302816449e+00
5.113782817317244142e-03 5.638614778086965771e+02 1.262054222983514773e+00 1.262054222983514773e+00
5.132525545590174362e-03 5.613409353351561322e+02 1.255708295394708518e+00 1.255708295394708518e+00
5.151336968580041108e-03 5.599342509645565542e+02 1.250782147847500081e+00 1.250782147847500081e+00
5.170217338062577453e-03 5.558294576640248579e+02 1.242965677155490889e+00 1.242965677155490889e+00
5.189166906736308697e-03 5.503511037359700140e+02 1.233676524896278659e+00 1.233676524896278659e+00
5.208185928225935943e-03 5.479299351218649008e+02 1.227817395810407275e+00 1.227817395810407275e+00
5.227274657085733550e-03 5.480927760268915563e+02 1.224798265109279027e+00 1.224798265109279027e+00
5.246433348802941390e-03 5.412651252057843294e+02 1.213855261246770123e+00 1.213855261246770123e+00
5.265662259801211741e-03 5.415971678029134182e+02 1.210787792231662996e+00 1.210787792231662996e+00
5.284961647444008474e-03 5.391198991538830114e+02 1.204410219178728036e+00 1.204410219178728036e+00
5.304331770038081713e-03 5.352091801461735940e+02 1.196258796372057009e+00 1.196258796372057009e+00
5.323772886836907782e-03 5.295210082391231481e+02 1.185952924014900267e+00 1.185952924014900267e+00
5.343285258044162996e-03 5.275864377101427181e+02 1.179701443337901834e+00 1.179701443337901834e+00
5.362869144817206980e-03 5.246481838723631199e+02 1.172211608931196469e+00 1.172211608931196469e+00
5.382524809270580746e-03 5.205305929866665338e+02 1.163328296376487270e+00 1.163328296376487270e+00
5.402252514479498682e-03 5.159603742266936024e+02 1.153907110377152545e+00 1.153907110377152545e+00
5.422052524483402143e-03 5.123154728165974348e+02 1.145534993860523043e+00 1.145534993860523043e+00
5.441925104289453176e-03 5.076398899994135832e+02 1.136072003755593363e+00 1.136072003755593363e+00
5.461870519876116728e-03 5.048358674600527252e+02 1.128810631371366169e+00 1.128810631371366169e+00
5.481889038196703819e-03 5.022082679407826049e+02 1.121898122315670099e+00 1.121898122315670099e+00
5.501980927182942467e-03 4.964096447795712379e+02 1.111632663765290019e+00 1.111632663765290019e+00
5.522146455748572040e-03 4.924668123818677259e+02 1.103667023753652110e+00 1.103667023753652110e+00
5.542385893792940200e-03 4.897073725807239271e+02 1.097276198447053819e+00 1.097276198447053819e+00
5.562699512204599857e-03 4.890852092184539970e+02 1.093537561474486441e+00 1.093537561474486441e+00
5.583087582864967695e-03 4.850627090803897659e+02 1.086250191553962852e+00 1.086250191553962852e+00
5.603550378651924596e-03 4.834875605897336754e+02 1.081936342978041532e+00 1.081936342978041532e+00
5.624088173443500191e-03 4.843841535632332125e+02 1.080579509502642699e+00 1.080579509502642699e+00
5.644701242121522716e-03 4.792991659022573003e+02 1.072684526473807409e+00 1.072684526473807409e+00
5.665389860575299232e-03 4.788929741410045153e+02 1.070099130287917255e+00 1.070099130287917255e+00
5.686154305705310580e-03 4.784149659479424486e+02 1.067443888581445677e+00 1.067443888581445677e+00
5.706994855426915023e-03 4.749860667131067089e+02 1.061440592296561514e+00 1.061440592296561514e+00
5.727911788674076160e-03 4.718119137058922661e+02 1.055608020322445828e+00 1.055608020322445828e+00
5.748905385403073505e-03 4.687002482036449464e+02 1.049687035409483604e+00 1.049687035409483604e+00
5.769975926596285914e-03 4.679974891326822330e+02 1.046275425550725835e+00 1.046275425550725835e+00
5.791123694265909970e-03 4.654346569515521423e+02 1.040584854935793668e+00 1.040584854935793668e+00
5.812348971457774634e-03 4.612233914519372320e+02 1.032856616754146639e+00 1.032856616754146639e+00
